,Point,Coeff,Intercept,R2,2025,2030,2035,2040,2050,2075,2100,yearcoeff_mm,Lat,Long
6261,"(1.5, -117.5)",-1.4926970150366259e-07,0.6973217847612408,1.3536832314975376e-05,0.6955657759927517,0.695293209517806,0.6950206430428604,0.6947480765679147,0.6942027943483218,0.6928398127038918,0.6914768310594619,-0.054483441048836845,1.5,-117.5
6262,"(1.5, -103.5)",-9.181001518545091e-07,0.6690574665301686,0.0005877646256174929,0.6582569363437522,0.6565804854664659,0.6549040345891795,0.6532275837118932,0.6498737638571687,0.6414905913705852,0.6331074188840016,-0.3351065554268958,1.5,-103.5
6263,"(1.5, -101.5)",-1.0996528512515806e-06,0.6677514508279182,0.0008760033432577695,0.6548151346857947,0.6528071685794092,0.6507992024730238,0.6487912363666385,0.6447742045010164,0.6347332743162383,0.62469234413146,-0.401373290706827,1.5,-101.5
6264,"(1.5, -100.5)",-1.1084600350070575e-06,0.6669289763941606,0.0009097474082553347,0.6538890525423375,0.6518650045184147,0.6498409564944918,0.6478169084705689,0.6437677039626881,0.6336463553830387,0.6235250068033893,-0.404587912777576,1.5,-100.5
6265,"(1.5, -99.5)",-1.0848292700648847e-06,0.6660140354995756,0.0008889955600116518,0.6532521039665323,0.6512712057193938,0.6492903074722554,0.6473094092251168,0.6433465279015699,0.6334409518366074,0.6235353757716449,-0.39596268357368297,1.5,-99.5
6266,"(1.5, -98.5)",-1.014177640759137e-06,0.6647881114278149,0.0007898790070085537,0.6528573256619244,0.6510054372898982,0.6491535489178721,0.6473016605458459,0.6435968696241527,0.634336413586381,0.6250759575486093,-0.37017483887708497,1.5,-98.5
6267,"(1.5, -97.5)",-9.109065929263409e-07,0.6628833773412425,0.0006450821283776609,0.652167472182057,0.6505041567433735,0.64884084130469,0.6471775258660065,0.6438499840820466,0.6355324959820362,0.6272150078820258,-0.33248090641811445,1.5,-97.5
6268,"(1.5, -96.5)",-8.055903924546721e-07,0.6599561133893814,0.0005081654391495549,0.6504791480125447,0.6490081399559224,0.6475371318993002,0.6460661238426779,0.643123302139041,0.6357674562655374,0.6284116103920339,-0.2940404932459553,1.5,-96.5
6269,"(1.5, -95.5)",-6.82457655608404e-07,0.6561092282336207,0.0003652970774971065,0.6480807963730435,0.6468346286939025,0.6455884610147615,0.6443422933356207,0.6418492755196831,0.6356177546663228,0.6293862338129624,-0.2490970442970675,1.5,-95.5
6270,"(1.5, -94.5)",-5.054061103818564e-07,0.6520740312864884,0.00019992966976534188,0.6461284338039562,0.6452055622463989,0.6442826906888417,0.6433598191312845,0.6415135706100595,0.6368987074161628,0.6322838442222661,-0.1844732302893776,1.5,-94.5
6271,"(1.5, -93.5)",-2.632429960251031e-07,0.6488751290058511,5.419053438671106e-05,0.6457783384006117,0.6452976566898698,0.6448169749791279,0.6443362932683862,0.6433746666039064,0.6409709948072012,0.638567323010496,-0.09608369354916262,1.5,-93.5
6276,"(1.5, -102.5)",-1.0379592912571131e-06,0.6684787366085404,0.0007645727426294213,0.6562681835061918,0.6543728698403563,0.6524775561745207,0.6505822425086852,0.646790577217723,0.6373129709292543,0.6278353646407856,-0.37885514130884623,1.5,-102.5
6277,"(1.5, -118.5)",-1.6540217628759348e-07,0.7017546748560539,1.6354858993317126e-05,0.6998088836542068,0.6995068592803056,0.6992048349064045,0.6989028105325034,0.6982985963825248,0.6967883091108428,0.6952780218391608,-0.06037179434497162,1.5,-118.5
6278,"(1.5, -120.5)",-3.5504777847985076e-07,0.7110661682151675,7.299994483545014e-05,0.7068893861491305,0.7062410689056263,0.7055927516621222,0.704944434418618,0.703647444883831,0.7004055036185316,0.6971635623532321,-0.12959243914514554,1.5,-120.5
6279,"(1.5, -148.5)",-1.2349022773438543e-07,0.8629451379738584,7.051881889874601e-06,0.8614923989347911,0.8612669057789482,0.8610414126231051,0.8608159194672621,0.8603648096653485,0.8592372203959058,0.8581096311264631,-0.045073933123050684,1.5,-148.5
6280,"(1.5, -147.5)",-7.889932382417141e-08,0.8571466576184155,2.871070320709102e-06,0.8562184859729479,0.856074415807645,0.8559303456423419,0.8557862754770391,0.8554980562471094,0.8547776265212709,0.8540571967954323,-0.028798253195822562,1.5,-147.5
6281,"(1.5, -146.5)",-4.187076611596986e-09,0.8506796354198537,5.6135204262730545e-09,0.8506303786505949,0.8506227330487021,0.8506150874468094,0.8506074418449165,0.8505921464540543,0.8505539142575139,0.8505156820609734,-0.0015282829632329,1.5,-146.5
6285,"(1.5, -142.5)",-4.0427426151265737e-08,0.8227124342091757,7.467950654538313e-07,0.8222368459679322,0.82216302548778,0.8220892050076278,0.8220153845274756,0.821867703139745,0.8214985603115578,0.8211294174833706,-0.014756010545211994,1.5,-142.5
6286,"(1.5, -141.5)",-2.1847314238516326e-07,0.8170002505434191,2.2046187328483846e-05,0.8144301324964001,0.8140312005384047,0.8136322685804094,0.813233336622414,0.8124352542332811,0.8104403759701622,0.8084454977070432,-0.07974269697058459,1.5,-141.5
6287,"(1.5, -140.5)",-4.549453324289998e-07,0.8121565525273893,9.591975893263882e-05,0.8068045756366945,0.8059738454596792,0.8051431152826638,0.8043123851056485,0.8026504698062853,0.7984963639758761,0.7943422581454669,-0.16605504633658494,1.5,-140.5
6288,"(1.5, -139.5)",-7.02246722116335e-07,0.8079514226857271,0.00022925070313672968,0.7996901922467504,0.7984078897321659,0.7971255872175815,0.7958432847029971,0.7932779774271062,0.7868657626074619,0.7804535477878176,-0.25632005357246224,1.5,-139.5
6289,"(1.5, -138.5)",-9.133827680997887e-07,0.8041088139927187,0.0003886888997167715,0.7933637791087929,0.7916959421742426,0.7900281052396924,0.7883602683051422,0.7850236810532736,0.7766835829977544,0.7683434849422353,-0.3333847103564229,1.5,-138.5
6290,"(1.5, -137.5)",-1.0552546081509527e-06,0.8004183901996931,0.000520288193195495,0.7880043749894052,0.7860774800749216,0.784150585160438,0.7822236902459544,0.7783688451623789,0.7687333153353526,0.7590977855083262,-0.3851679319750977,1.5,-137.5
6291,"(1.5, -136.5)",-1.1017190154952236e-06,0.7966707732506771,0.0005699313443018327,0.7837101507523914,0.781698411830097,0.7796866729078028,0.7776749339855085,0.7736503544219044,0.7635905580914175,0.7535307617609307,-0.40212744065575656,1.5,-136.5
6292,"(1.5, -119.5)",-2.316764329275432e-07,0.7062972446934098,3.156031633333445e-05,0.7035718031364502,0.7031487619699245,0.7027257208033988,0.7023026796368731,0.7014563656273888,0.6993409281183274,0.697225490609266,-0.08456189801855327,1.5,-119.5
6293,"(1.5, -135.5)",-1.0414478808936038e-06,0.7925691717910252,0.0005128160880109034,0.7803175789201928,0.7784158950896811,0.7765142112591693,0.7746125274286576,0.7708081183197533,0.7612986577193138,0.7517891971188743,-0.3801284765261654,1.5,-135.5
6294,"(1.5, -133.5)",-7.917911448572789e-07,0.782485204472482,0.0003024504141121432,0.7731705734443809,0.7717247628138716,0.7702789521833622,0.7688331415528529,0.7659407285006892,0.7587108835569973,0.7514810386133056,-0.28900376787290677,1.5,-133.5
6295,"(1.5, -132.5)",-6.60030897765273e-07,0.7765828808144514,0.00021326482637384905,0.7688182773331407,0.7676130609138213,0.7664078444945019,0.7652026280751826,0.762791535205646,0.7567647930781513,0.7507380509506566,-0.24091127768432463,1.5,-132.5
6296,"(1.5, -131.5)",-5.343614028697392e-07,0.7703313538148111,0.00014205901186947756,0.7640451262714515,0.7630693823498114,0.7620936384281712,0.7611178945065311,0.7591658723018481,0.7542866183322443,0.7494073643626408,-0.1950419120474548,1.5,-131.5
6297,"(1.5, -130.5)",-4.3357150627427254e-07,0.7639944407077663,9.4946383700778e-05,0.7588939055079558,0.7581022039374989,0.7573105023670421,0.7565188007965853,0.7549349640841654,0.7509760226603749,0.7470170812365846,-0.15825359979010947,1.5,-130.5
6298,"(1.5, -129.5)",-3.7686783333619255e-07,0.7578943659372982,7.268014848438309e-05,0.7534608927459312,0.7527727320822594,0.7520845714185874,0.7513964107549156,0.7500197125597384,0.7465785323735457,0.7431373521873529,-0.1375567591677103,1.5,-129.5
6299,"(1.5, -128.5)",-3.7302917505532377e-07,0.7522355715149143,7.204941963556699e-05,0.7478472562995634,0.7471661050259124,0.7464849537522614,0.7458038024786103,0.7444411269021333,0.7410349975047031,0.7376288681072729,-0.1361556488951932,1.5,-128.5
6300,"(1.5, -127.5)",-4.1494267179722093e-07,0.7470217366928512,9.01686885864672e-05,0.7421403511018287,0.7413826657831271,0.7406249804644253,0.7398672951457236,0.7383515095656483,0.7345626680294679,0.7307738264932875,-0.15145407520598564,1.5,-127.5
6301,"(1.5, -126.5)",-4.945295382509757e-07,0.7420726129020271,0.0001294981264585715,0.7362549674140426,0.7353519564771963,0.7344489455403499,0.7335459346035038,0.7317394182002729,0.7272238689865033,0.7227083197727336,-0.18050328146160616,1.5,-126.5
6302,"(1.5, -125.5)",-5.982382329497967e-07,0.7371362898833511,0.00019171227037440008,0.7300986153109297,0.7290062322975633,0.7279138492841971,0.7268214662708308,0.7246361020058651,0.7191735887008005,0.713711075395736,-0.2183569550266758,1.5,-125.5
6303,"(1.5, -124.5)",-6.885167634544264e-07,0.7320209509617894,0.00025752546145518806,0.7239212397565116,0.7226640081464438,0.7214067765363761,0.7201495449263082,0.7176343931894091,0.7113475466223068,0.7050607000552045,-0.2513086186608656,1.5,-124.5
6304,"(1.5, -123.5)",-7.147951041474775e-07,0.7267202376715491,0.0002823336701816004,0.7183113880663582,0.7170061722061849,0.7157009563460116,0.7143957404858383,0.7117845939703876,0.7052577998744171,0.6987310057784464,-0.26090021301382926,1.5,-123.5
6305,"(1.5, -122.5)",-6.4976236615789e-07,0.7213704252772352,0.00023746923741863046,0.7137266208017538,0.7125401547211494,0.7113536886405452,0.7101672225599408,0.7077936406363661,0.7018606604709784,0.6959276803055907,-0.23716326364762982,1.5,-122.5
6306,"(1.5, -121.5)",-5.11683086893411e-07,0.7161124913869847,0.00014956292987744482,0.7100930515527707,0.7091587182361033,0.708224384919436,0.7072900516027686,0.7054208732863471,0.7007486950199232,0.6960765167534995,-0.18676432671609502,1.5,-121.5
6307,"(1.5, -134.5)",-9.213906260735556e-07,0.7878528307249637,0.0004048833210007485,0.7770135913998344,0.7753311321166241,0.7736486728334138,0.7719662135502035,0.7686003735931568,0.7601871557864791,0.7517739379798015,-0.3363075785168478,1.5,-134.5
6332,"(2.5, -136.5)",-2.9173939746730225e-08,0.8101322385700994,4.270499205372147e-07,0.8097890363429189,0.8097357647289414,0.8096824931149639,0.8096292215009863,0.8095226490990914,0.8092562618552641,0.8089898746114367,-0.010648488007556533,2.5,-136.5
6372,"(2.5, -96.5)",-9.162502297253136e-07,0.6915746507992525,0.0007297482822208322,0.6807958830967641,0.6791228101772855,0.6774497372578071,0.6757766643383286,0.672429602249142,0.6640633214015202,0.6556970405538984,-0.33443133384973944,2.5,-96.5
6373,"(2.5, -95.5)",-7.852108802059123e-07,0.6877643640045655,0.0005457683689156223,0.6785271432098232,0.6770933481425672,0.6756595530753112,0.6742257580080552,0.671357382662663,0.6641876221155028,0.6570178615683426,-0.286601971275158,2.5,-95.5
6374,"(2.5, -94.5)",-5.694004674386682e-07,0.6834787971507461,0.00029129675133487964,0.6767803700517976,0.6757406447982546,0.6747009195447116,0.6736611942911686,0.6715811743836151,0.6663819787154327,0.6611827830472502,-0.2078311706151139,2.5,-94.5
6375,"(2.5, -93.5)",-2.564070901442477e-07,0.6797042250948153,5.983101337214691e-05,0.6766878520863584,0.676219652739755,0.6757514533931516,0.6752832540465482,0.6743465989462513,0.6720053458061441,0.669664092666037,-0.09358858790265041,2.5,-93.5
6391,"(2.5, -97.5)",-9.98812659098279e-07,0.6943390904958825,0.0008477752637812143,0.6825890583742503,0.6807652264587368,0.6789413945432234,0.67711756262771,0.6734688999840239,0.6643487415937975,0.6552285832035711,-0.3645666205708718,2.5,-97.5
6392,"(2.5, -98.5)",-1.0527983133033128e-06,0.6959622710610209,0.0009152428177443551,0.6835771517033208,0.6816547419832291,0.6797323322631371,0.6778099225430452,0.6739640503045482,0.6643509489057756,0.6547378475070031,-0.3842713843557091,2.5,-98.5
6393,"(2.5, -99.5)",-1.0737796464860915e-06,0.6968100416125091,0.0009205518442808592,0.6841780978512467,0.6822173762167631,0.6802566545822796,0.678295932947796,0.6743734158991823,0.6645687339471178,0.6547640519950533,-0.3919295709674234,2.5,-99.5
6394,"(2.5, -100.5)",-1.0704555253422156e-06,0.697458641601122,0.0008839859125466809,0.6848658028009962,0.6829111510117213,0.6809564992224464,0.6790018474331716,0.6750914733990965,0.6653171439971967,0.655542814595297,-0.39071626674990867,2.5,-100.5
6398,"(2.5, -125.5)",-5.48478628400599e-08,0.7591396434884489,1.7468470918657886e-06,0.7584944132299984,0.7583942610324524,0.7582941088349066,0.7581939566373606,0.7579935973944059,0.7574927815588133,0.7569919657232207,-0.02001946993662186,2.5,-125.5
6399,"(2.5, -124.5)",-1.043640290210523e-07,0.7539948572027922,6.423912573327861e-06,0.7527671187653886,0.7525765500483962,0.7523859813314037,0.7521954126144113,0.7518141708163973,0.7508612228674061,0.7499082749184149,-0.03809287059268408,2.5,-124.5
6400,"(2.5, -123.5)",-8.3142622542986e-08,0.7486883103815353,4.156422888423883e-06,0.7477102205699396,0.7475584021411761,0.7474065837124126,0.7472547652836491,0.7469510452834995,0.7461918699970596,0.7454326947106196,-0.030347057228189887,2.5,-123.5
6416,"(2.5, -107.5)",-1.0060275158493537e-07,0.7032360077295402,7.197963226901472e-06,0.702052516959895,0.7018688163355009,0.7016851157111068,0.7015014150867127,0.7011339132351729,0.7002153095104511,0.6992967057857289,-0.03672000432850141,2.5,-107.5
6417,"(2.5, -106.5)",-2.913508671566507e-07,0.7020914722376416,6.052204611783906e-05,0.6986640206364108,0.6981320139529826,0.6976000072695546,0.6970680005861266,0.6960036958684034,0.6933433711003961,0.6906830463323886,-0.10634306651217751,2.5,-106.5
6418,"(2.5, -105.5)",-4.88457447303005e-07,0.7011794095651103,0.00017036699821137982,0.6954331961550377,0.6945412728562624,0.6936493495574871,0.6927574262587118,0.690973091203714,0.6865129862523902,0.6820528813010664,-0.17828696826559684,2.5,-105.5
6419,"(2.5, -104.5)",-6.802583891173048e-07,0.7004572112296354,0.000331372248461026,0.6924546515400595,0.6912124997215313,0.6899703479030029,0.6887281960844749,0.6862432121890294,0.6800317728379992,0.6738203334869691,-0.24829431202781624,2.5,-104.5
6420,"(2.5, -103.5)",-8.545531271188852e-07,0.6998081097559292,0.0005266104129931781,0.6897551467685027,0.6881947327583836,0.6866343187482645,0.6850739047381454,0.6819522221647801,0.6741492975610576,0.666346372957335,-0.3119118913983931,2.5,-103.5
6421,"(2.5, -102.5)",-9.877948290648942e-07,0.6990787697742485,0.0007138078726911522,0.6874583514051291,0.6856546380472567,0.6838509246893841,0.6820472113315117,0.6784387968209376,0.669419242236746,0.6603996876525545,-0.3605451126086864,2.5,-102.5
6422,"(2.5, -101.5)",-1.0524596482918823e-06,0.6982416484185209,0.0008290401363084676,0.6858605131160151,0.6839387217982342,0.6820169304804532,0.6800951391626723,0.6762505040674621,0.6666404950189088,0.6570304859703556,-0.38414777162653707,2.5,-101.5
6605,"(0.5, -135.5)",-1.8356005826350247e-06,0.7822096269791541,0.0015321261777881956,0.7606156217250355,0.7572638150611439,0.7539120083972525,0.7505602017333609,0.7438547528049951,0.7270938838849548,0.7103330149649143,-0.6699942126617839,0.5,-135.5
6606,"(0.5, -134.5)",-1.7459435741474343e-06,0.7768971374707931,0.0013918224830242742,0.7563578572645228,0.7531697642981295,0.7499816713317363,0.7467935783653431,0.7404156464889825,0.7244734357134422,0.7085312249379021,-0.6372694045638135,0.5,-134.5
6607,"(0.5, -133.5)",-1.6561932198802034e-06,0.7708307924798504,0.0012612791333225235,0.7513473354411797,0.7483231266216784,0.7452989178021772,0.742274708982676,0.7362246351504536,0.7211019348597274,0.7059792345690012,-0.6045105252562742,0.5,-133.5
6608,"(0.5, -132.5)",-1.5546264002565326e-06,0.7642110073861846,0.0011229189827469677,0.7459223824135668,0.7430836346066984,0.7402448867998299,0.7374061389929615,0.7317270887528244,0.717531795092082,0.7033365014313396,-0.5674386360936343,0.5,-132.5
6609,"(0.5, -131.5)",-1.419406421487847e-06,0.7572743314249109,0.0009467765329033152,0.7405764342825278,0.737984598156891,0.7353927620312543,0.7328009259056174,0.7276158342479223,0.7146552342133168,0.7016946341787113,-0.5180833438430642,0.5,-131.5
6610,"(0.5, -130.5)",-1.2785588946940307e-06,0.7503010360219725,0.0007764438364842308,0.7352600691847919,0.7329254206430806,0.7305907721013694,0.7282561235596581,0.7235855479173408,0.7119110266498896,0.7002365053824383,-0.46667399656332126,0.5,-130.5
6611,"(0.5, -129.5)",-1.1652076871595036e-06,0.7436634742081936,0.0006515096028631984,0.7299559709764492,0.7278283017396959,0.7257006325029427,0.7235729632661894,0.7193164595849957,0.7086769481935423,0.6980374368020889,-0.42530080581321883,0.5,-129.5
6612,"(0.5, -128.5)",-1.0915574682301807e-06,0.7376250191151031,0.000578119182292558,0.7247839370588433,0.7227907531218549,0.7207975691848667,0.7188043852478784,0.7148169258164335,0.7048499145740237,0.694882903331614,-0.39841847590401597,0.5,-128.5
6613,"(0.5, -127.5)",-1.0679105411638028e-06,0.7321445671104082,0.00056016360919664,0.7195816675041572,0.7176316628559921,0.715681658207827,0.713731653559662,0.7098305763527906,0.7000794852014238,0.6903283940500572,-0.38978734752478805,0.5,-127.5
6614,"(0.5, -126.5)",-1.1070898108806608e-06,0.7269673958550128,0.0006096597809309713,0.7139435913198127,0.7119220453251446,0.7099004993304765,0.7078789533358084,0.7038347542566614,0.6937259171935101,0.6836170801303587,-0.4040877809714412,0.5,-126.5
6615,"(0.5, -125.5)",-1.209755364221131e-06,0.7218755309763638,0.0007379159369470534,0.7076439688716665,0.7054349555765986,0.7032259422815309,0.7010169289864631,0.6965976926409633,0.6855514164102601,0.6745051401795571,-0.4415607079407128,0.5,-125.5
6616,"(0.5, -124.5)",-1.3368385991040146e-06,0.7167038982683911,0.0009148945953795227,0.7009773289885315,0.6985362617065676,0.6960951944246037,0.6936541271426396,0.6887706557401128,0.6765639824916939,0.6643573092432752,-0.4879460886729653,0.5,-124.5
6617,"(0.5, -123.5)",-1.4204893423455444e-06,0.7113208955182366,0.0010496733688143411,0.6946102588948836,0.6920164453557607,0.6894226318166378,0.6868288182775147,0.6816397707099264,0.6686692825249693,0.6556987943400121,-0.5184786099561237,0.5,-123.5
6618,"(0.5, -122.5)",-1.4169893114772997e-06,0.705756358566032,0.001061082058273155,0.6890868963058131,0.6864994738230555,0.6839120513402979,0.6813246288575404,0.6761483669027138,0.6632098374996146,0.6502713080965155,-0.5172010986892144,0.5,-122.5
6619,"(0.5, -121.5)",-1.3307057966055137e-06,0.7001860373080152,0.0009491951111473274,0.6845316143167479,0.6821017455321463,0.6796718767475446,0.677242007962943,0.672380939687943,0.6602302650591381,0.6480795904303331,-0.4857076157610125,0.5,-121.5
6620,"(0.5, -120.5)",-1.20038637295919e-06,0.694716784929464,0.0007831783285071613,0.6805954396379721,0.6784035341209486,0.6762116286039251,0.6740197230869016,0.6696347116664817,0.6586739836949913,0.647713255723501,-0.4381410261301043,0.5,-120.5
6621,"(0.5, -119.5)",-1.0711535054564324e-06,0.6893492457243293,0.0006335349482359254,0.6767481958861399,0.6747922695851764,0.6728363432842129,0.6708804169832495,0.6669674932278171,0.6571867905694945,0.6474060879111718,-0.39097102949159784,0.5,-119.5
6622,"(0.5, -118.5)",-9.789647523134114e-07,0.6840918641820403,0.0005383053141001515,0.6725753228358253,0.670787733198101,0.6690001435603767,0.6672125539226524,0.6636363956824516,0.6546974685290777,0.645758541375704,-0.35732213459439516,0.5,-118.5
6623,"(0.5, -117.5)",-9.413483512947677e-07,0.6789636058145935,0.0005058298575181253,0.6678895838099618,0.6661706817204975,0.6644517796310333,0.6627328775415691,0.6592941320142893,0.6506986802186168,0.6421032284229442,-0.3435921482225902,0.5,-117.5
6624,"(0.5, -116.5)",-9.395302602241957e-07,0.6740080991566215,0.0005103196563008838,0.6629554651753441,0.6612398829201747,0.6595243006650053,0.6578087184098359,0.654376614369237,0.6457977635631298,0.6372189127570227,-0.3429285449818314,0.5,-116.5
6625,"(0.5, -115.5)",-9.314878571320393e-07,0.6694124591764176,0.0005058541936148186,0.6584544360251162,0.6567535391979932,0.65505264237087,0.6533517455437471,0.6499490204016436,0.6414436047781711,0.6329381891546983,-0.33999306785319433,0.5,-115.5
6626,"(0.5, -114.5)",-9.047812477510412e-07,0.6654835257131231,0.00047956311770647186,0.6548396791145799,0.6531875485561864,0.6515354179977929,0.6498832874393996,0.6465781215413651,0.6383165639681503,0.6300550063949356,-0.33024515542913,0.5,-114.5
6627,"(0.5, -113.5)",-8.838145058689757e-07,0.6623713419977001,0.0004585512840611372,0.6519741481506575,0.6503603028629407,0.648746457575224,0.6471326122875072,0.6439040378975679,0.6358339276444782,0.6277638173913886,-0.3225922946421761,0.5,-113.5
6628,"(0.5, -112.5)",-8.706615503269242e-07,0.6598637400806437,0.0004457312674133185,0.6496212776025978,0.6480314496117009,0.6464416216208039,0.644851793629907,0.6416712669865626,0.6337212563705276,0.6257712457544924,-0.3177914658693273,0.5,-112.5
6629,"(0.5, -111.5)",-8.506932941094107e-07,0.6575485960157764,0.00042730999259943386,0.6475410401038734,0.6459876741488295,0.6444343081937858,0.6428809422387419,0.6397733596353603,0.6320056791668472,0.6242379986983342,-0.3105030523499349,0.5,-111.5
6630,"(0.5, -110.5)",-8.411569764338449e-07,0.6551430146790046,0.0004213708572678998,0.6452476440082369,0.6437116913692686,0.6421757387303004,0.6406397860913322,0.6375670396564194,0.6298864353046021,0.6222058309527845,-0.3070222963983534,0.5,-110.5
6631,"(0.5, -109.5)",-8.440671550433919e-07,0.6526003990954581,0.00042980065336806206,0.6426707930835276,0.6411295264584184,0.6395882598333091,0.6380469932081999,0.6349636158908264,0.6272564386981252,0.6195492615054239,-0.30808451159083805,0.5,-109.5
6632,"(0.5, -136.5)",-1.8782221761886887e-06,0.7868390078164068,0.0015982724557960235,0.7647436021357231,0.7613139684420025,0.757884334748282,0.7544547010545615,0.7475935554449441,0.7304435087541652,0.7132934620633863,-0.6855510943088714,0.5,-136.5
6633,"(0.5, -137.5)",-1.8379821175283627e-06,0.7910851168058158,0.001524772518806672,0.7694630951752122,0.7661069398286053,0.7627507844819986,0.7593946291353918,0.7526804804600606,0.7358978657449092,0.7191152510297577,-0.6708634728978523,0.5,-137.5
6634,"(0.5, -138.5)",-1.7302066697865608e-06,0.7952545480910272,0.0013477158679923162,0.7749003968276581,0.7717410394486279,0.7685816820695976,0.7654223246905674,0.7591018797258371,0.743303362624016,0.7275048455221949,-0.6315254344720947,0.5,-138.5
6635,"(0.5, -139.5)",-1.560997352550241e-06,0.7996302475617872,0.001094967161750504,0.7812666747063862,0.7784162935406295,0.7755659123748727,0.772715531209116,0.7670132078802501,0.7527597410541137,0.7385062742279774,-0.569764033680838,0.5,-139.5
6647,"(0.5, -156.5)",-6.9204239575166105e-09,0.9028143440446156,1.7719408940131132e-08,0.9027329321771792,0.9027202954830328,0.9027076587888864,0.90269502209474,0.9026697417860232,0.9026065513948672,0.9025433610037109,-0.002525954744493563,0.5,-156.5
6648,"(0.5, -155.5)",-2.486701442653472e-07,0.8971230715045504,2.9913758913369115e-05,0.8941977159274128,0.8937436442439843,0.8932895725605559,0.8928355008771273,0.8919271088401259,0.8896565017528391,0.8873858946655522,-0.09076460265685174,0.5,-155.5
6650,"(0.5, -154.5)",-4.2300840264497546e-07,0.8915734917951914,8.527439230465728e-05,0.8865972209464759,0.8858248076032462,0.8850523942600165,0.8842799809167867,0.8827347312219247,0.8788722414973734,0.8750097517728221,-0.15439806696541605,0.5,-154.5
6651,"(0.5, -152.5)",-6.694486530781821e-07,0.8811634295724504,0.00020779105717338983,0.8732880356176387,0.8720656223771179,0.8708432091365972,0.8696207958960764,0.8671752999663818,0.8610625643151251,0.8549498286638678,-0.24434875837353645,0.5,-152.5
6652,"(0.5, -151.5)",-7.842208991644732e-07,0.8761326189717588,0.0002820914632298832,0.8669070443139879,0.8654750569521136,0.8640430695902392,0.8626110822283649,0.8597463232837171,0.8525856022534463,0.8454248812231755,-0.2862406281950327,0.5,-151.5
6653,"(0.5, -150.5)",-8.446116825227559e-07,0.8708941271784572,0.00032418045685722596,0.8609581153452595,0.8594158544129729,0.8578735934806864,0.8563313325483998,0.8532459660721442,0.8455338167990288,0.8378216675259136,-0.30828326412080587,0.5,-150.5
6654,"(0.5, -149.5)",-8.463551377462957e-07,0.8653898693186797,0.0003232662627508099,0.8554333474782323,0.8538879029967075,0.8523424585151828,0.8507970140336579,0.8477052787154709,0.8399772099527094,0.832249141189948,-0.30891962527739797,0.5,-149.5
6655,"(0.5, -148.5)",-8.099004010605342e-07,0.8596820567316457,0.00029472035911293215,0.8501543884135695,0.8486755102812329,0.8471966321488965,0.8457177540165599,0.8427591878514858,0.8353639872894021,0.8279687867273183,-0.295613646387095,0.5,-148.5
6656,"(0.5, -147.5)",-7.594734608519783e-07,0.8537262099554348,0.00025827567162206577,0.8447917641619721,0.8434049656224564,0.8420181670829407,0.840631368543425,0.8378570119909328,0.8309222598198933,0.8239875076488539,-0.2772078132109721,0.5,-147.5
6657,"(0.5, -146.5)",-6.995752199239057e-07,0.8472552170028815,0.00021850693730463,0.8390254141156968,0.8377479897641157,0.8364705654125346,0.8351931410609535,0.8326375927825715,0.8262497714494463,0.8198619501163211,-0.25534495527222556,0.5,-146.5
6658,"(0.5, -145.5)",-6.574625078676129e-07,0.8400675097199798,0.00019280965434820271,0.8323331207774252,0.8311325942380591,0.8299320676986927,0.8287315411593265,0.8263298306180861,0.8203265404587469,0.8143232502994077,-0.23997381537167872,0.5,-145.5
6659,"(0.5, -144.5)",-6.85206040650725e-07,0.8323378257586165,0.00020953146873081696,0.8242770618964014,0.8230258756661731,0.8217746894359449,0.8205235032057167,0.8180204455392196,0.8117638291820378,0.8055072128248559,-0.25010020483751466,0.5,-144.5
6660,"(0.5, -143.5)",-7.665825634011706e-07,0.8244932161291936,0.000262258001089144,0.8154751388533422,0.8140753590925717,0.8126755793318011,0.8112757995710306,0.8084754734669262,0.80147580808051,0.7944761426940942,-0.2798026356414273,0.5,-143.5
6661,"(0.5, -142.5)",-8.882275814667715e-07,0.8170180810364288,0.0003519250325174639,0.8065689717680538,0.8049470682042954,0.803325164640537,0.8017032610767787,0.7984585657216806,0.7903481596753076,0.7822377536289344,-0.3242030672353716,0.5,-142.5
6662,"(0.5, -141.5)",-1.0837051884139351e-06,0.8103082623485305,0.0005244994151593074,0.797559554512029,0.7955807088379852,0.7936018631639412,0.7916230174898974,0.7876642424366213,0.7777689303612136,0.7678736182858059,-0.39555239377108636,0.5,-141.5
6663,"(0.5, -140.5)",-1.3309069313529966e-06,0.8045454270690662,0.000793656974745427,0.7888886379286295,0.7864584018719789,0.7840281658153284,0.7815979297586778,0.7767361267384453,0.7645836155482609,0.7524311043580769,-0.48578102994384376,0.5,-140.5
6664,"(0.5, -153.5)",-5.439336365751265e-07,0.8862374476959335,0.0001389368421903514,0.8798386123952637,0.8788453895748776,0.8778521667544913,0.8768589439341051,0.8748719543596962,0.8699052963241287,0.8649386382885612,-0.19853577734992117,0.5,-153.5
6719,"(0.5, -108.5)",-8.510613497743548e-07,0.6500126891661078,0.0004434014717782376,0.6400008034473622,0.6384467654226743,0.6368927273979863,0.6353386893732983,0.6322297622625727,0.624458721077783,0.6166876798929933,-0.3106373926676395,0.5,-108.5
